id,split,group,case_type,language_style,difficulty,raw_text,normalized_text,amount,type,category,wallet,note,currency
VX-SU-003441,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi mayar dokter dua ratus rebu,tadi mayar dokter 200000,200000,expense,Kesehatan,,dokter,IDR
VX-SU-003442,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi mayar karaoke 50000,abdi mayar karaoke 50000,50000,expense,Hiburan,,karaoke,IDR
VX-SU-003443,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,peuting tadi meunang duit bulanan Rp500.000,peuting tadi meunang duit bulanan 500000,500000,income,Gaji,,duit bulanan,IDR
VX-SU-003444,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi meuli ubar batuk tilu puluh lima rébu,abdi meuli ubar batuk 35000,35000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-003445,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring dibayar ngadamel website Rp500.000,sim kuring dibayar ngadamel website 500000,500000,income,Freelance,,ngadamel website,IDR
VX-SU-003446,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring meuli lima ratus rébu keur tiket konser,sim kuring meuli 500000 keur tiket konser,500000,expense,Hiburan,,tiket konser,IDR
VX-SU-003447,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi mayar dokter sakitar lima puluh rebu,tadi mayar dokter sakitar 50000,50000,expense,Kesehatan,,dokter,IDR
VX-SU-003448,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,mésér vitamin sakitar 75rb,mésér vitamin sakitar 75000,75000,expense,Kesehatan,,vitamin,IDR
VX-SU-003449,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang asup duit bulanan 1500000,urang asup duit bulanan 1500000,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-003450,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,aya duit asup Rp3.500.000 tina gajih,aya duit asup 3500000 tina gajih,3500000,income,Gaji,,gajih,IDR
VX-SU-003451,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi netflix 100rb,tadi netflix 100000,100000,expense,Hiburan,,netflix,IDR
VX-SU-003452,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,dibayar 750rb tina ngadamel website,dibayar 750000 tina ngadamel website,750000,income,Freelance,,ngadamel website,IDR
VX-SU-003453,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,mayar dokter sakitar saratus lima puluh rébu,mayar dokter sakitar 150000,150000,expense,Kesehatan,,dokter,IDR
VX-SU-003454,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi gajih asup 3000000,tadi gajih asup 3000000,3000000,income,Gaji,,gajih,IDR
VX-SU-003455,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi nampi bayaran 100000 tina ngalereskeun bug aplikasi,isuk tadi nampi bayaran 100000 tina ngalereskeun bug aplikasi,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-003456,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi ngadamel website asup 1000000,tadi ngadamel website asup 1000000,1000000,income,Freelance,,ngadamel website,IDR
VX-SU-003457,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu mayar 15rb keur tol,poé ieu mayar 15000 keur tol,15000,expense,Transportasi,,tol,IDR
VX-SU-003458,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu duit bulanan asup hiji juta lima ratus rébu,poé ieu duit bulanan asup 1500000,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-003459,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi top up 100rb keur game,abdi top up 100000 keur game,100000,expense,Hiburan,,game,IDR
VX-SU-003460,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang meunang duit tina 500rb tina proyék freelance,urang meunang duit tina 500000 tina proyék freelance,500000,income,Freelance,,proyék freelance,IDR
VX-SU-003461,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,minggu ieu ngadamel website asup 500000,minggu ieu ngadamel website asup 500000,500000,income,Freelance,,ngadamel website,IDR
VX-SU-003462,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kamari mayar listrik 150rb,kamari mayar listrik 150000,150000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-003463,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,minggu ieu duit bulanan asup hiji juta lima ratus rébu,minggu ieu duit bulanan asup 1500000,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-003464,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,nampi bayaran Rp500.000 tina ngalereskeun bug aplikasi,nampi bayaran 500000 tina ngalereskeun bug aplikasi,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-003465,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,minggu ieu desain logo asup Rp150.000 nya,minggu ieu desain logo asup 150000 nya,150000,income,Freelance,,desain logo,IDR
VX-SU-003466,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring dibayar desain logo saratus rebu,sim kuring dibayar desain logo 100000,100000,income,Freelance,,desain logo,IDR
VX-SU-003467,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu aya duit asup 250rb tina bonus damel,poé ieu aya duit asup 250000 tina bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-003468,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,peuting tadi ngalereskeun bug aplikasi asup 500rb,peuting tadi ngalereskeun bug aplikasi asup 500000,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-003469,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi sapatu dua ratus rebu,isuk tadi sapatu 200000,200000,expense,Belanja,,sapatu,IDR
VX-SU-003470,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring aya duit asup 1500rb tina duit bulanan,kuring aya duit asup 1500000 tina duit bulanan,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-003471,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring aya duit asup tujuh ratus lima puluh rebu tina duit bulanan we,kuring aya duit asup 750000 tina duit bulanan we,750000,income,Gaji,,duit bulanan,IDR
VX-SU-003472,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring mésér 12rb keur baso,sim kuring mésér 12000 keur baso,12000,expense,Makan & Minum,,baso,IDR
VX-SU-003473,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kamari mayar ojék online lima belas rébu,kamari mayar ojék online 15000,15000,expense,Transportasi,,ojék online,IDR
VX-SU-003474,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi mésér masker sakitar Rp10.000,isuk tadi mésér masker sakitar 10000,10000,expense,Kesehatan,,masker,IDR
VX-SU-003475,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,dibayar desain logo saratus rébu,dibayar desain logo 100000,100000,income,Freelance,,desain logo,IDR
VX-SU-003476,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi dibayar ngalereskeun bug aplikasi 100rb,abdi dibayar ngalereskeun bug aplikasi 100000,100000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-003477,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring nampi gajih tilu juta,sim kuring nampi gajih 3000000,3000000,income,Gaji,,gajih,IDR
VX-SU-003478,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang mayar tujuh puluh lima rebu keur karaoke,urang mayar 75000 keur karaoke,75000,expense,Hiburan,,karaoke,IDR
VX-SU-003479,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu nampi bayaran desain logo 150rb,poé ieu nampi bayaran desain logo 150000,150000,income,Freelance,,desain logo,IDR
VX-SU-003480,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring mésér dalapan belas rebu keur sampo,kuring mésér 18000 keur sampo,18000,expense,Belanja,,sampo,IDR
VX-SU-003481,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu mayar 7rb keur angkot,poé ieu mayar 7000 keur angkot,7000,expense,Transportasi,,angkot,IDR
VX-SU-003482,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring mayar langganan aplikasi sakitar tujuh puluh lima rébu,sim kuring mayar langganan aplikasi sakitar 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-003483,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi meunang duit bulanan 1500rb,tadi meunang duit bulanan 1500000,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-003484,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu meuli 30000 keur sampo,poé ieu meuli 30000 keur sampo,30000,expense,Belanja,,sampo,IDR
VX-SU-003485,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang dibayar hiji juta lima ratus rébu tina ngadamel website,urang dibayar 1500000 tina ngadamel website,1500000,income,Freelance,,ngadamel website,IDR
VX-SU-003486,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi proyék freelance asup hiji juta,abdi proyék freelance asup 1000000,1000000,income,Freelance,,proyék freelance,IDR
VX-SU-003487,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi asup duit bulanan hiji juta lima ratus rébu atuh,abdi asup duit bulanan 1500000 atuh,1500000,income,Gaji,,duit bulanan,IDR
VX-SU-003488,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring mésér 25rb keur sampo,kuring mésér 25000 keur sampo,25000,expense,Belanja,,sampo,IDR
VX-SU-003489,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi hayam géprék Rp15.000,isuk tadi hayam géprék 15000,15000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-003490,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,peuting tadi dibayar ngadamel website 1500rb,peuting tadi dibayar ngadamel website 1500000,1500000,income,Freelance,,ngadamel website,IDR
VX-SU-003491,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,peuting tadi mayar parkir motor sakitar sapuluh rebu,peuting tadi mayar parkir motor sakitar 10000,10000,expense,Transportasi,,parkir motor,IDR
VX-SU-003492,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring mayar 5000 keur parkir motor,kuring mayar 5000 keur parkir motor,5000,expense,Transportasi,,parkir motor,IDR
VX-SU-003493,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,dibayar 750rb tina ngadamel website we,dibayar 750000 tina ngadamel website we,750000,income,Freelance,,ngadamel website,IDR
VX-SU-003494,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,peuting tadi narima gajih dua juta lima ratus rébu,peuting tadi narima gajih 2500000,2500000,income,Gaji,,gajih,IDR
VX-SU-003495,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,aya duit asup 1500000 tina ngadamel website,aya duit asup 1500000 tina ngadamel website,1500000,income,Freelance,,ngadamel website,IDR
VX-SU-003496,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi meuli 12rb keur baso,isuk tadi meuli 12000 keur baso,12000,expense,Makan & Minum,,baso,IDR
VX-SU-003497,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi mésér 25rb keur sampo,isuk tadi mésér 25000 keur sampo,25000,expense,Belanja,,sampo,IDR
VX-SU-003498,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi jajan sangu goréng sakitar 20000,abdi jajan sangu goréng sakitar 20000,20000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-003499,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,peuting tadi desain logo asup 150rb,peuting tadi desain logo asup 150000,150000,income,Freelance,,desain logo,IDR
VX-SU-003500,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang mayar tujuh puluh lima rebu keur langganan aplikasi,urang mayar 75000 keur langganan aplikasi,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-003501,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,jajan seblak sakitar dalapan belas rebu,jajan seblak sakitar 18000,18000,expense,Makan & Minum,,seblak,IDR
VX-SU-003502,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kamari langganan aplikasi Rp50.000 atuh,kamari langganan aplikasi 50000 atuh,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-003503,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,minggu ieu meunang duit tina Rp1.500.000 tina proyék freelance,minggu ieu meunang duit tina 1500000 tina proyék freelance,1500000,income,Freelance,,proyék freelance,IDR
VX-SU-003504,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi nampi Rp250.000 tina bonus damel,tadi nampi 250000 tina bonus damel,250000,income,Gaji,,bonus damel,IDR
VX-SU-003505,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,minggu ieu vitamin 50000,minggu ieu vitamin 50000,50000,expense,Kesehatan,,vitamin,IDR
VX-SU-003506,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang duit bulanan asup 750rb,urang duit bulanan asup 750000,750000,income,Gaji,,duit bulanan,IDR
VX-SU-003507,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi meuli Rp25.000 keur sabun,isuk tadi meuli 25000 keur sabun,25000,expense,Belanja,,sabun,IDR
VX-SU-003508,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,mayar angkot sakitar Rp7.000,mayar angkot sakitar 7000,7000,expense,Transportasi,,angkot,IDR
VX-SU-003509,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang angkot 7rb,urang angkot 7000,7000,expense,Transportasi,,angkot,IDR
VX-SU-003510,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,isuk tadi bonus damel asup Rp500.000,isuk tadi bonus damel asup 500000,500000,income,Gaji,,bonus damel,IDR
VX-SU-003511,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang nampi bayaran Rp500.000 tina ngalereskeun bug aplikasi,urang nampi bayaran 500000 tina ngalereskeun bug aplikasi,500000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-003512,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,sim kuring meunang duit tina proyék freelance 700rb,sim kuring meunang duit tina proyék freelance 700000,700000,income,Freelance,,proyék freelance,IDR
VX-SU-003513,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi dibayar 1000000 tina ngadamel website,abdi dibayar 1000000 tina ngadamel website,1000000,income,Freelance,,ngadamel website,IDR
VX-SU-003514,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring aya duit asup Rp200.000 tina ngalereskeun bug aplikasi,kuring aya duit asup 200000 tina ngalereskeun bug aplikasi,200000,income,Freelance,,fix bug aplikasi,IDR
VX-SU-003515,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,kuring nampi bayaran lima ratus rébu tina ngadamel website,kuring nampi bayaran 500000 tina ngadamel website,500000,income,Freelance,,ngadamel website,IDR
VX-SU-003516,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,minggu ieu mésér skincare sakitar 50000,minggu ieu mésér skincare sakitar 50000,50000,expense,Belanja,,skincare,IDR
VX-SU-003517,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi bonus damel asup 500rb,tadi bonus damel asup 500000,500000,income,Gaji,,bonus damel,IDR
VX-SU-003518,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,urang gajih asup 5000000,urang gajih asup 5000000,5000000,income,Gaji,,gajih,IDR
VX-SU-003519,validation,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu mayar dokter sakitar 100rb,poé ieu mayar dokter sakitar 100000,100000,expense,Kesehatan,,dokter,IDR
VX-SU-003520,test,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,abdi nonton bioskop sakitar genep puluh rebu,abdi nonton bioskop sakitar 60000,60000,expense,Hiburan,,bioskop,IDR
VX-SU-003521,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,tadi duit bulanan asup 1000000,tadi duit bulanan asup 1000000,1000000,income,Gaji,,duit bulanan,IDR
VX-SU-003522,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu mayar tujuh puluh lima rébu keur apoték,poé ieu mayar 75000 keur apoték,75000,expense,Kesehatan,,apoték,IDR
VX-SU-003523,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu desain logo asup 300rb,poé ieu desain logo asup 300000,300000,income,Freelance,,desain logo,IDR
VX-SU-003524,train,sundanese_daily_conversation,sundanese_daily_conversation,su,easy,poé ieu meuli tiket konser sakitar tilu ratus rebu,poé ieu meuli tiket konser sakitar 300000,300000,expense,Hiburan,,tiket konser,IDR
