id,split,group,difficulty,raw_text,normalized_text,expected_amount,predicted_amount,amount_correct,expected_type,predicted_type,type_correct,expected_category,predicted_category,category_correct,expected_wallet,predicted_wallet,wallet_correct,expected_note,predicted_note,note_correct,expected_currency,predicted_currency,currency_correct,exact_match,predicted_json
VX-SU-003260,test,wallet_mention,medium,kamari mésér 100000 keur pulsa tina cash,kamari mésér 100000 keur pulsa tina Cash,100000,100000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,Cash,Cash,True,pulsa,pulsa,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": ""Cash"", ""note"": ""pulsa"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003270,test,wallet_mention,medium,isuk tadi aya duit asup Rp3.500.000 tina gajih ka cash,isuk tadi aya duit asup 3500000 tina gajih ka Cash,3500000,3500000,True,income,income,True,Gaji,Gaji,True,Cash,Cash,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 3500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": ""Cash"", ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003280,test,wallet_mention,medium,tadi aya duit asup lima ratus rébu tina ngalereskeun bug aplikasi ka dana,tadi aya duit asup 500000 tina ngalereskeun bug aplikasi ka Dana,500000,500000,True,income,income,True,Freelance,Freelance,True,Dana,Dana,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": ""Dana"", ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003290,test,wallet_mention,medium,tadi dibayar Rp350.000 tina ngalereskeun bug aplikasi ka bri,tadi dibayar 350000 tina ngalereskeun bug aplikasi ka BRI,350000,350000,True,income,income,True,Freelance,Freelance,True,BRI,BRI,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 350000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": ""BRI"", ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003300,test,wallet_mention,medium,minggu ieu aya duit asup 1000000 tina duit bulanan ka cash,minggu ieu aya duit asup 1000000 tina duit bulanan ka Cash,1000000,1000000,True,income,income,True,Gaji,Gaji,True,Cash,Cash,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": ""Cash"", ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003310,test,sundanese_daily_conversation,easy,meuli bensin tujuh puluh lima rebu,meuli bensin 75000,75000,75000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003320,test,sundanese_daily_conversation,easy,peuting tadi nampi bayaran desain logo 150rb,peuting tadi nampi bayaran desain logo 150000,150000,150000,True,income,income,True,Freelance,Freelance,True,,,True,desain logo,desain,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""desain"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003330,test,sundanese_daily_conversation,easy,tadi mayar dua belas rebu keur ojék online,tadi mayar 12000 keur ojék online,12000,12000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003340,test,sundanese_daily_conversation,easy,tadi mésér hayam géprék dua puluh lima rébu,tadi mésér hayam géprék 25000,25000,25000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,hayam géprék,hayam,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""hayam"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003350,test,sundanese_daily_conversation,easy,urang aya duit asup 750rb tina duit bulanan,urang aya duit asup 750000 tina duit bulanan,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003360,test,sundanese_daily_conversation,easy,urang aya duit asup hiji juta lima ratus rébu tina ngadamel website nya,urang aya duit asup 1500000 tina ngadamel website nya,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003370,test,sundanese_daily_conversation,easy,sim kuring aya duit asup 2500rb tina gajih,sim kuring aya duit asup 2500000 tina gajih,2500000,2500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003380,test,sundanese_daily_conversation,easy,minggu ieu wifi 200rb,minggu ieu wifi 200000,200000,200000,True,expense,,False,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,wifi,wifi,True,IDR,IDR,True,False,"{""amount"": 200000, ""type"": null, ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""wifi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003390,test,sundanese_daily_conversation,easy,isuk tadi ngalereskeun bug aplikasi asup 500000,isuk tadi ngalereskeun bug aplikasi asup 500000,500000,500000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003400,test,sundanese_daily_conversation,easy,isuk tadi mayar karaoke 150000,isuk tadi mayar karaoke 150000,150000,150000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,karaoke,karaoke,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""karaoke"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003410,test,sundanese_daily_conversation,easy,urang nampi gajih 2500rb,urang nampi gajih 2500000,2500000,2500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003420,test,sundanese_daily_conversation,easy,poé ieu mayar lima puluh opat rebu keur netflix,poé ieu mayar 54000 keur netflix,54000,54000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 54000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003430,test,sundanese_daily_conversation,easy,tadi baju 75000,tadi baju 75000,75000,75000,True,expense,,False,Belanja,Belanja,True,,,True,baju,baju,True,IDR,IDR,True,False,"{""amount"": 75000, ""type"": null, ""category"": ""Belanja"", ""wallet"": null, ""note"": ""baju"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003440,test,sundanese_daily_conversation,easy,peuting tadi mésér baso sakitar 20000,peuting tadi mésér baso sakitar 20000,20000,20000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,baso,baso,True,IDR,IDR,True,True,"{""amount"": 20000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""baso"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003450,test,sundanese_daily_conversation,easy,aya duit asup Rp3.500.000 tina gajih,aya duit asup 3500000 tina gajih,3500000,3500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 3500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003460,test,sundanese_daily_conversation,easy,urang meunang duit tina 500rb tina proyék freelance,urang meunang duit tina 500000 tina proyék freelance,500000,500000,True,income,income,True,Freelance,Freelance,True,,,True,proyék freelance,freelance,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""freelance"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003470,test,sundanese_daily_conversation,easy,kuring aya duit asup 1500rb tina duit bulanan,kuring aya duit asup 1500000 tina duit bulanan,1500000,1500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003480,test,sundanese_daily_conversation,easy,kuring mésér dalapan belas rebu keur sampo,kuring mésér 18000 keur sampo,18000,18000,True,expense,expense,True,Belanja,Belanja,True,,,True,sampo,sampo,True,IDR,IDR,True,True,"{""amount"": 18000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sampo"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003490,test,sundanese_daily_conversation,easy,peuting tadi dibayar ngadamel website 1500rb,peuting tadi dibayar ngadamel website 1500000,1500000,1500000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003500,test,sundanese_daily_conversation,easy,urang mayar tujuh puluh lima rebu keur langganan aplikasi,urang mayar 75000 keur langganan aplikasi,75000,75000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,langganan aplikasi,langganan,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""langganan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003510,test,sundanese_daily_conversation,easy,isuk tadi bonus damel asup Rp500.000,isuk tadi bonus damel asup 500000,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003520,test,sundanese_daily_conversation,easy,abdi nonton bioskop sakitar genep puluh rebu,abdi nonton bioskop sakitar 60000,60000,60000,True,expense,,False,Hiburan,Hiburan,True,,,True,bioskop,bioskop,True,IDR,IDR,True,False,"{""amount"": 60000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""bioskop"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003530,test,sundanese_daily_conversation,easy,gajih asup 2000000,gajih asup 2000000,2000000,2000000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 2000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003540,test,sundanese_daily_conversation,easy,kamari meunang duit bulanan Rp500.000,kamari meunang duit bulanan 500000,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003550,test,sundanese_daily_conversation,easy,tadi mayar 50rb keur karaoke,tadi mayar 50000 keur karaoke,50000,50000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,karaoke,karaoke,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""karaoke"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003560,test,sundanese_daily_conversation,easy,kamari apoték dua puluh lima rebu,kamari apoték 25000,25000,25000,True,expense,,False,Kesehatan,Kesehatan,True,,,True,apoték,apoték,True,IDR,IDR,True,False,"{""amount"": 25000, ""type"": null, ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""apoték"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003570,test,sundanese_daily_conversation,easy,poé ieu balanja balanja bulanan tilu ratus rebu,poé ieu balanja balanja bulanan 300000,300000,300000,True,expense,expense,True,Belanja,Belanja,True,,,True,balanja bulanan,balanja,True,IDR,IDR,True,True,"{""amount"": 300000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""balanja"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003580,test,sundanese_daily_conversation,easy,tadi asup 1500rb tina gajih,tadi asup 1500000 tina gajih,1500000,1500000,True,income,income,True,Gaji,Gaji,True,,,True,gajih,gajih,True,IDR,IDR,True,True,"{""amount"": 1500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""gajih"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003590,test,sundanese_daily_conversation,easy,urang ngadamel website asup dua juta nya,urang ngadamel website asup 2000000 nya,2000000,2000000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 2000000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003600,test,sundanese_daily_conversation,easy,peuting tadi meuli 100rb keur baju,peuting tadi meuli 100000 keur baju,100000,100000,True,expense,expense,True,Belanja,Belanja,True,,,True,baju,baju,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""baju"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003610,test,sundanese_daily_conversation,easy,abdi parkir motor lima rebu,abdi parkir motor 5000,5000,5000,True,expense,,False,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,False,"{""amount"": 5000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003620,test,sundanese_daily_conversation,easy,isuk tadi kopi 12rb,isuk tadi kopi 12000,12000,12000,True,expense,,False,Makan & Minum,Makan & Minum,True,,,True,kopi,kopi,True,IDR,IDR,True,False,"{""amount"": 12000, ""type"": null, ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""kopi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003630,test,sundanese_daily_conversation,easy,kuring meuli lima belas rébu keur ubar batuk,kuring meuli 15000 keur ubar batuk,15000,15000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,ubar batuk,ubar,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""ubar"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003640,test,sundanese_daily_conversation,easy,abdi duit bulanan asup Rp500.000,abdi duit bulanan asup 500000,500000,500000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 500000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003650,test,sundanese_daily_conversation,easy,poé ieu bonus damel asup hiji juta mah,poé ieu bonus damel asup 1000000 mah,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003660,test,sundanese_daily_conversation,easy,abdi nonton bioskop genep puluh rebu,abdi nonton bioskop 60000,60000,60000,True,expense,,False,Hiburan,Hiburan,True,,,True,bioskop,bioskop,True,IDR,IDR,True,False,"{""amount"": 60000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""bioskop"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003670,test,sundanese_daily_conversation,easy,peuting tadi dibayar ngadamel website tujuh ratus lima puluh rébu,peuting tadi dibayar ngadamel website 750000,750000,750000,True,income,income,True,Freelance,Freelance,True,,,True,ngadamel website,website,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""website"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003680,test,sundanese_daily_conversation,easy,isuk tadi meuli roti sakitar sapuluh rebu,isuk tadi meuli roti sakitar 10000,10000,10000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,roti,roti,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""roti"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003690,test,sundanese_daily_conversation,easy,poé ieu dibayar dua ratus rebu tina ngalereskeun bug aplikasi,poé ieu dibayar 200000 tina ngalereskeun bug aplikasi,200000,200000,True,income,income,True,Freelance,Freelance,True,,,True,fix bug aplikasi,bug aplikasi,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""income"", ""category"": ""Freelance"", ""wallet"": null, ""note"": ""bug aplikasi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003700,test,sundanese_daily_conversation,easy,urang mayar apoték sakitar tujuh puluh lima rebu,urang mayar apoték sakitar 75000,75000,75000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,apoték,apoték,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""apoték"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003710,test,sundanese_daily_conversation,easy,minggu ieu meunang Rp1.000.000 tina bonus damel,minggu ieu meunang 1000000 tina bonus damel,1000000,1000000,True,income,income,True,Gaji,Gaji,True,,,True,bonus damel,bonus damel,True,IDR,IDR,True,True,"{""amount"": 1000000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""bonus damel"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003720,test,sundanese_daily_conversation,easy,isuk tadi meunang Rp750.000 tina duit bulanan,isuk tadi meunang 750000 tina duit bulanan,750000,750000,True,income,income,True,Gaji,Gaji,True,,,True,duit bulanan,duit bulanan,True,IDR,IDR,True,True,"{""amount"": 750000, ""type"": ""income"", ""category"": ""Gaji"", ""wallet"": null, ""note"": ""duit bulanan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-003730,test,sundanese_daily_conversation,easy,tadi mayar ojék online Rp18.000 deui,tadi mayar ojék online 18000 deui,18000,18000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 18000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
